id	datetime	time	program_name	compiler	base_opt	optimization_flags	width	cpu_name	cpu_mhz	cpu_cache	apic	clflush	cmov	constant	cx8	de	dts	fpu	fxsr	lm	mca	mce	mmx	msr	mtrr	nx	pae	pat	pge	pse	pse36	rdtscp	sep	ss	sse	sse2	tsc	vme
728ffcc8f6a5edf477beb7445a02457a	2013-05-22 13:23:06	10.9490272045	ludcmp	gcc	-O2	None	530	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a025513	2013-05-22 13:22:16	0.000365781784058	ludcmp	gcc	-O2	None	17	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a025e06	2013-05-22 13:22:14	5.07375693321	ludcmp	gcc	-O2	None	411	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02606e	2013-05-22 13:21:53	4.50098872185	ludcmp	gcc	-O2	None	395	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a0263c1	2013-05-22 13:21:34	3.89957089424	ludcmp	gcc	-O2	None	377	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02720e	2013-05-22 13:21:16	38.1086770058	ludcmp	gcc	-O2	None	803	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02785d	2013-05-22 13:18:42	28.2516210794	ludcmp	gcc	-O2	None	727	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a0286b7	2013-05-22 13:16:47	45.4705228329	ludcmp	gcc	-O2	None	830	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a029318	2013-05-22 13:13:43	31.4816890955	ludcmp	gcc	-O2	None	753	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a029af2	2013-05-22 13:11:36	0.757943296432	ludcmp	gcc	-O2	None	218	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02a1bb	2013-05-22 13:11:11	0.00418419837952	ludcmp	gcc	-O2	None	37	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02a5a0	2013-05-22 13:11:09	14.7219250917	ludcmp	gcc	-O2	None	585	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02b52f	2013-05-22 13:10:09	83.6756423712	ludcmp	gcc	-O2	None	1017	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02bd9d	2013-05-22 13:04:31	2.22616183758	ludcmp	gcc	-O2	None	303	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02c928	2013-05-22 13:04:21	20.0220359564	ludcmp	gcc	-O2	None	632	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02d56a	2013-05-22 13:02:59	31.3962789297	ludcmp	gcc	-O2	None	752	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02d732	2013-05-22 13:00:52	3.09668425322	ludcmp	gcc	-O2	None	349	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02d825	2013-05-22 13:00:34	0.0347920036316	ludcmp	gcc	-O2	None	77	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02d9a9	2013-05-22 13:00:27	4.35224099159	ludcmp	gcc	-O2	None	391	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02e4ae	2013-05-22 13:00:08	66.0009515285	ludcmp	gcc	-O2	None	963	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02f2f9	2013-05-22 12:55:43	35.6546958447	ludcmp	gcc	-O2	None	784	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a02fa9e	2013-05-22 12:53:19	2.62296760082	ludcmp	gcc	-O2	None	330	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a03091b	2013-05-22 12:53:07	14.8214431524	ludcmp	gcc	-O2	None	586	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a030958	2013-05-22 12:52:06	34.2461678743	ludcmp	gcc	-O2	None	775	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a03153e	2013-05-22 12:49:48	0.698753714561	ludcmp	gcc	-O2	None	212	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a03183d	2013-05-22 12:49:25	4.49937703609	ludcmp	gcc	-O2	None	395	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a032040	2013-05-22 12:49:05	79.7553909302	ludcmp	gcc	-O2	None	1024	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a0327ae	2013-05-22 12:43:44	0.388493800163	ludcmp	gcc	-O2	None	174	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
728ffcc8f6a5edf477beb7445a032d10	2013-05-22 12:43:30	51.4871153331	ludcmp	gcc	-O2	None	886	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
